"time","Power"
"2023-04-14T20:41:10.000+02:00","141"
"2023-04-14T20:41:20.000+02:00","155"
"2023-04-14T20:41:30.000+02:00","154"
"2023-04-14T20:41:40.000+02:00","143"
"2023-04-14T20:41:50.000+02:00","166"
"2023-04-14T20:42:00.000+02:00","154"
"2023-04-14T20:42:10.000+02:00","155"
"2023-04-14T20:42:20.000+02:00","156"
"2023-04-14T20:42:30.000+02:00","152"
"2023-04-14T20:42:40.000+02:00","152"
"2023-04-14T20:42:50.000+02:00","155"
"2023-04-14T20:43:00.000+02:00","154"
"2023-04-14T20:43:10.000+02:00","158"
"2023-04-14T20:43:20.000+02:00","153"
"2023-04-14T20:43:30.000+02:00","152"
"2023-04-14T20:43:40.000+02:00","154"
"2023-04-14T20:43:50.000+02:00","154"
"2023-04-14T20:44:00.000+02:00","156"
"2023-04-14T20:44:10.000+02:00","143"
"2023-04-14T20:44:20.000+02:00","147"
"2023-04-14T20:44:30.000+02:00","145"
"2023-04-14T20:44:40.000+02:00","142"
"2023-04-14T20:44:50.000+02:00","153"
"2023-04-14T20:45:00.000+02:00",
"2023-04-14T20:45:10.000+02:00",
"2023-04-14T20:45:20.000+02:00",
"2023-04-14T20:45:30.000+02:00",
"2023-04-14T20:45:40.000+02:00",
"2023-04-14T20:45:50.000+02:00",
"2023-04-14T20:46:00.000+02:00",
"2023-04-14T20:46:10.000+02:00",
"2023-04-14T20:46:20.000+02:00","160"
"2023-04-14T20:46:30.000+02:00","144"
"2023-04-14T20:46:40.000+02:00","143"
"2023-04-14T20:46:50.000+02:00","155"
"2023-04-14T20:47:00.000+02:00","148"
"2023-04-14T20:47:10.000+02:00","158"
"2023-04-14T20:47:20.000+02:00","153"
"2023-04-14T20:47:30.000+02:00","153"
"2023-04-14T20:47:40.000+02:00","156"
"2023-04-14T20:47:50.000+02:00","153"
"2023-04-14T20:48:00.000+02:00","157"
"2023-04-14T20:48:10.000+02:00","156"
"2023-04-14T20:48:20.000+02:00","153"
"2023-04-14T20:48:30.000+02:00","154"
"2023-04-14T20:48:40.000+02:00","157"
"2023-04-14T20:48:50.000+02:00","158"
"2023-04-14T20:49:00.000+02:00","156"
"2023-04-14T20:49:10.000+02:00","155"
"2023-04-14T20:49:20.000+02:00","162"
"2023-04-14T20:49:30.000+02:00","150"
"2023-04-14T20:49:40.000+02:00","160"
"2023-04-14T20:49:50.000+02:00","156"
"2023-04-14T20:50:00.000+02:00","153"
"2023-04-14T20:50:10.000+02:00","154"
"2023-04-14T20:50:20.000+02:00","153"
"2023-04-14T20:50:30.000+02:00","155"
"2023-04-14T20:50:40.000+02:00","144"
"2023-04-14T20:50:50.000+02:00","159"
"2023-04-14T20:51:00.000+02:00","161"
"2023-04-14T20:51:10.000+02:00","163"
"2023-04-14T20:51:20.000+02:00","146"
"2023-04-14T20:51:30.000+02:00","141"
"2023-04-14T20:51:40.000+02:00","154"
"2023-04-14T20:51:50.000+02:00","158"
"2023-04-14T20:52:00.000+02:00","163"
"2023-04-14T20:52:10.000+02:00","156"
"2023-04-14T20:52:20.000+02:00","156"
"2023-04-14T20:52:30.000+02:00","144"
"2023-04-14T20:52:40.000+02:00","180"
"2023-04-14T20:52:50.000+02:00","186"
"2023-04-14T20:53:00.000+02:00","145"
"2023-04-14T20:53:10.000+02:00","130"
"2023-04-14T20:53:20.000+02:00","152"
"2023-04-14T20:53:30.000+02:00","120"
"2023-04-14T20:53:40.000+02:00","121"
"2023-04-14T20:53:50.000+02:00","127"
"2023-04-14T20:54:00.000+02:00","148"
"2023-04-14T20:54:10.000+02:00","122"
"2023-04-14T20:54:20.000+02:00","177"
"2023-04-14T20:54:30.000+02:00","146"
"2023-04-14T20:54:40.000+02:00","132"
"2023-04-14T20:54:50.000+02:00","124"
"2023-04-14T20:55:00.000+02:00","125"
"2023-04-14T20:55:10.000+02:00","127"
"2023-04-14T20:55:20.000+02:00","146"
"2023-04-14T20:55:30.000+02:00","135"
"2023-04-14T20:55:40.000+02:00","144"
"2023-04-14T20:55:50.000+02:00","122"
"2023-04-14T20:56:00.000+02:00","120"
"2023-04-14T20:56:10.000+02:00","146"
"2023-04-14T20:56:20.000+02:00","123"
"2023-04-14T20:56:30.000+02:00","123"
"2023-04-14T20:56:40.000+02:00","144"
"2023-04-14T20:56:50.000+02:00","121"
"2023-04-14T20:57:00.000+02:00","147"
"2023-04-14T20:57:10.000+02:00","147"
"2023-04-14T20:57:20.000+02:00","144"
"2023-04-14T20:57:30.000+02:00","147"
"2023-04-14T20:57:40.000+02:00","128"
"2023-04-14T20:57:50.000+02:00","142"
"2023-04-14T20:58:00.000+02:00","172"
"2023-04-14T20:58:10.000+02:00","125"
"2023-04-14T20:58:20.000+02:00","164"
"2023-04-14T20:58:30.000+02:00","165"
"2023-04-14T20:58:40.000+02:00","175"
"2023-04-14T20:58:50.000+02:00","158"
"2023-04-14T20:59:00.000+02:00","174"
"2023-04-14T20:59:10.000+02:00","177"
"2023-04-14T20:59:20.000+02:00","167"
"2023-04-14T20:59:30.000+02:00","180"
"2023-04-14T20:59:40.000+02:00","145"
"2023-04-14T20:59:50.000+02:00","163"
"2023-04-14T21:00:00.000+02:00","172"
"2023-04-14T21:00:10.000+02:00","308"
"2023-04-14T21:00:20.000+02:00","207"
"2023-04-14T21:00:30.000+02:00","180"
"2023-04-14T21:00:40.000+02:00","288"
"2023-04-14T21:00:50.000+02:00","279"
"2023-04-14T21:01:00.000+02:00","280"
"2023-04-14T21:01:10.000+02:00","261"
"2023-04-14T21:01:20.000+02:00","336"
"2023-04-14T21:01:30.000+02:00","342"
"2023-04-14T21:01:40.000+02:00","172"
"2023-04-14T21:01:50.000+02:00","181"
"2023-04-14T21:02:00.000+02:00","176"
"2023-04-14T21:02:10.000+02:00","172"
"2023-04-14T21:02:20.000+02:00","313"
"2023-04-14T21:02:30.000+02:00","316"
"2023-04-14T21:02:40.000+02:00","315"
"2023-04-14T21:02:50.000+02:00","346"
"2023-04-14T21:03:00.000+02:00","337"
"2023-04-14T21:03:10.000+02:00","324"
"2023-04-14T21:03:20.000+02:00","319"
"2023-04-14T21:03:30.000+02:00","321"
"2023-04-14T21:03:40.000+02:00","317"
"2023-04-14T21:03:50.000+02:00","331"
"2023-04-14T21:04:00.000+02:00","326"
"2023-04-14T21:04:10.000+02:00","341"
"2023-04-14T21:04:20.000+02:00","354"
"2023-04-14T21:04:30.000+02:00","344"
"2023-04-14T21:04:40.000+02:00","328"
"2023-04-14T21:04:50.000+02:00","336"
"2023-04-14T21:05:00.000+02:00","341"
"2023-04-14T21:05:10.000+02:00","339"
"2023-04-14T21:05:20.000+02:00","346"
"2023-04-14T21:05:30.000+02:00","333"
"2023-04-14T21:05:40.000+02:00","339"
"2023-04-14T21:05:50.000+02:00","340"
"2023-04-14T21:06:00.000+02:00","339"
"2023-04-14T21:06:10.000+02:00","181"
"2023-04-14T21:06:20.000+02:00","177"
"2023-04-14T21:06:30.000+02:00","179"
"2023-04-14T21:06:40.000+02:00","159"
"2023-04-14T21:06:50.000+02:00","153"
"2023-04-14T21:07:00.000+02:00","321"
"2023-04-14T21:07:10.000+02:00","317"
"2023-04-14T21:07:20.000+02:00","316"
"2023-04-14T21:07:30.000+02:00","335"
"2023-04-14T21:07:40.000+02:00","346"
"2023-04-14T21:07:50.000+02:00","353"
"2023-04-14T21:08:00.000+02:00","347"
"2023-04-14T21:08:10.000+02:00","331"
"2023-04-14T21:08:20.000+02:00","331"
"2023-04-14T21:08:30.000+02:00","340"
"2023-04-14T21:08:40.000+02:00","320"
"2023-04-14T21:08:50.000+02:00","328"
"2023-04-14T21:09:00.000+02:00","332"
"2023-04-14T21:09:10.000+02:00","333"
"2023-04-14T21:09:20.000+02:00","316"
"2023-04-14T21:09:30.000+02:00","327"
"2023-04-14T21:09:40.000+02:00","171"
"2023-04-14T21:09:50.000+02:00","184"
"2023-04-14T21:10:00.000+02:00","144"
"2023-04-14T21:10:10.000+02:00","166"
"2023-04-14T21:10:20.000+02:00","154"
"2023-04-14T21:10:30.000+02:00","127"
"2023-04-14T21:10:40.000+02:00","137"
"2023-04-14T21:10:50.000+02:00","135"
"2023-04-14T21:11:00.000+02:00","125"
"2023-04-14T21:11:10.000+02:00","345"
"2023-04-14T21:11:20.000+02:00","332"
"2023-04-14T21:11:30.000+02:00","330"
"2023-04-14T21:11:40.000+02:00","312"
"2023-04-14T21:11:50.000+02:00","323"
"2023-04-14T21:12:00.000+02:00","327"
"2023-04-14T21:12:10.000+02:00","323"
"2023-04-14T21:12:20.000+02:00","329"
"2023-04-14T21:12:30.000+02:00","322"
"2023-04-14T21:12:40.000+02:00","325"
"2023-04-14T21:12:50.000+02:00","342"
"2023-04-14T21:13:00.000+02:00","321"
"2023-04-14T21:13:10.000+02:00","171"
"2023-04-14T21:13:20.000+02:00","175"
"2023-04-14T21:13:30.000+02:00","179"
"2023-04-14T21:13:40.000+02:00","192"
"2023-04-14T21:13:50.000+02:00","319"
"2023-04-14T21:14:00.000+02:00","314"
"2023-04-14T21:14:10.000+02:00","323"
"2023-04-14T21:14:20.000+02:00","323"
"2023-04-14T21:14:30.000+02:00","313"
"2023-04-14T21:14:40.000+02:00","317"
"2023-04-14T21:14:50.000+02:00","322"
"2023-04-14T21:15:00.000+02:00","329"
"2023-04-14T21:15:10.000+02:00","325"
"2023-04-14T21:15:20.000+02:00","334"
"2023-04-14T21:15:30.000+02:00","332"
"2023-04-14T21:15:40.000+02:00","337"
"2023-04-14T21:15:50.000+02:00","328"
"2023-04-14T21:16:00.000+02:00","335"
"2023-04-14T21:16:10.000+02:00","340"
"2023-04-14T21:16:20.000+02:00","333"
"2023-04-14T21:16:30.000+02:00","322"
"2023-04-14T21:16:40.000+02:00","329"
"2023-04-14T21:16:50.000+02:00","338"
"2023-04-14T21:17:00.000+02:00","199"
"2023-04-14T21:17:10.000+02:00","185"
"2023-04-14T21:17:20.000+02:00","180"
"2023-04-14T21:17:30.000+02:00","162"
"2023-04-14T21:17:40.000+02:00","188"
"2023-04-14T21:17:50.000+02:00","312"
"2023-04-14T21:18:00.000+02:00","333"
"2023-04-14T21:18:10.000+02:00","310"
"2023-04-14T21:18:20.000+02:00","333"
"2023-04-14T21:18:30.000+02:00","328"
"2023-04-14T21:18:40.000+02:00","346"
"2023-04-14T21:18:50.000+02:00","347"
"2023-04-14T21:19:00.000+02:00","322"
"2023-04-14T21:19:10.000+02:00","337"
"2023-04-14T21:19:20.000+02:00","340"
"2023-04-14T21:19:30.000+02:00","333"
"2023-04-14T21:19:40.000+02:00","329"
"2023-04-14T21:19:50.000+02:00","331"
"2023-04-14T21:20:00.000+02:00","325"
"2023-04-14T21:20:10.000+02:00","333"
"2023-04-14T21:20:20.000+02:00","331"
"2023-04-14T21:20:30.000+02:00","324"
"2023-04-14T21:20:40.000+02:00","176"
"2023-04-14T21:20:50.000+02:00","174"
"2023-04-14T21:21:00.000+02:00","176"
"2023-04-14T21:21:10.000+02:00","145"
"2023-04-14T21:21:20.000+02:00","148"
"2023-04-14T21:21:30.000+02:00","325"
"2023-04-14T21:21:40.000+02:00","327"
"2023-04-14T21:21:50.000+02:00","333"
"2023-04-14T21:22:00.000+02:00","323"
"2023-04-14T21:22:10.000+02:00","319"
"2023-04-14T21:22:20.000+02:00","339"
"2023-04-14T21:22:30.000+02:00","342"
"2023-04-14T21:22:40.000+02:00","320"
"2023-04-14T21:22:50.000+02:00","333"
"2023-04-14T21:23:00.000+02:00","331"
"2023-04-14T21:23:10.000+02:00","332"
"2023-04-14T21:23:20.000+02:00","330"
"2023-04-14T21:23:30.000+02:00","335"
"2023-04-14T21:23:40.000+02:00","328"
"2023-04-14T21:23:50.000+02:00","322"
"2023-04-14T21:24:00.000+02:00","332"
"2023-04-14T21:24:10.000+02:00","336"
"2023-04-14T21:24:20.000+02:00","312"
"2023-04-14T21:24:30.000+02:00","334"
"2023-04-14T21:24:40.000+02:00","328"
"2023-04-14T21:24:50.000+02:00","322"
"2023-04-14T21:25:00.000+02:00","330"
"2023-04-14T21:25:10.000+02:00","342"
"2023-04-14T21:25:20.000+02:00","323"
"2023-04-14T21:25:30.000+02:00","246"
"2023-04-14T21:25:40.000+02:00","174"
"2023-04-14T21:25:50.000+02:00","162"
"2023-04-14T21:26:00.000+02:00","198"
"2023-04-14T21:26:10.000+02:00","193"
"2023-04-14T21:26:20.000+02:00","191"
"2023-04-14T21:26:30.000+02:00","194"
"2023-04-14T21:26:40.000+02:00","193"
"2023-04-14T21:26:50.000+02:00","168"
"2023-04-14T21:27:00.000+02:00","156"
"2023-04-14T21:27:10.000+02:00","126"
"2023-04-14T21:27:20.000+02:00","127"
"2023-04-14T21:27:30.000+02:00","159"
"2023-04-14T21:27:40.000+02:00","215"
"2023-04-14T21:27:50.000+02:00","111"
"2023-04-14T21:28:00.000+02:00","177"
"2023-04-14T21:28:10.000+02:00","141"
"2023-04-14T21:28:20.000+02:00","126"
"2023-04-14T21:28:30.000+02:00","131"
"2023-04-14T21:28:40.000+02:00","163"
"2023-04-14T21:28:50.000+02:00","168"
"2023-04-14T21:29:00.000+02:00","112"
"2023-04-14T21:29:10.000+02:00","115"
"2023-04-14T21:29:20.000+02:00","139"
"2023-04-14T21:29:30.000+02:00","171"
"2023-04-14T21:29:40.000+02:00","249"
"2023-04-14T21:29:50.000+02:00","118"
"2023-04-14T21:30:00.000+02:00","152"
"2023-04-14T21:30:10.000+02:00","154"
"2023-04-14T21:30:20.000+02:00","162"
"2023-04-14T21:30:30.000+02:00","156"
"2023-04-14T21:30:40.000+02:00","162"
"2023-04-14T21:30:50.000+02:00","155"
"2023-04-14T21:31:00.000+02:00","157"
"2023-04-14T21:31:10.000+02:00","155"
"2023-04-14T21:31:20.000+02:00","149"
"2023-04-14T21:31:30.000+02:00","151"
"2023-04-14T21:31:40.000+02:00","157"
"2023-04-14T21:31:50.000+02:00","159"
"2023-04-14T21:32:00.000+02:00","152"
"2023-04-14T21:32:10.000+02:00","154"
"2023-04-14T21:32:20.000+02:00","150"
"2023-04-14T21:32:30.000+02:00","152"
"2023-04-14T21:32:40.000+02:00","169"
"2023-04-14T21:32:50.000+02:00","151"
"2023-04-14T21:33:00.000+02:00","153"
"2023-04-14T21:33:10.000+02:00","154"
"2023-04-14T21:33:20.000+02:00","149"
"2023-04-14T21:33:30.000+02:00","157"
"2023-04-14T21:33:40.000+02:00","150"
"2023-04-14T21:33:50.000+02:00","172"
"2023-04-14T21:34:00.000+02:00","155"
"2023-04-14T21:34:10.000+02:00","152"
"2023-04-14T21:34:20.000+02:00","154"
"2023-04-14T21:34:30.000+02:00","150"
"2023-04-14T21:34:40.000+02:00","149"
"2023-04-14T21:34:50.000+02:00","167"
"2023-04-14T21:35:00.000+02:00","161"
"2023-04-14T21:35:10.000+02:00","168"
"2023-04-14T21:35:20.000+02:00","161"
"2023-04-14T21:35:30.000+02:00","160"
"2023-04-14T21:35:40.000+02:00","151"
"2023-04-14T21:35:50.000+02:00","151"
"2023-04-14T21:36:00.000+02:00","154"
"2023-04-14T21:36:10.000+02:00","151"
"2023-04-14T21:36:20.000+02:00","153"
"2023-04-14T21:36:30.000+02:00","150"
"2023-04-14T21:36:40.000+02:00","134"
"2023-04-14T21:36:50.000+02:00","135"
"2023-04-14T21:37:00.000+02:00","134"
"2023-04-14T21:37:10.000+02:00","138"
"2023-04-14T21:37:20.000+02:00","137"
"2023-04-14T21:37:30.000+02:00","151"
"2023-04-14T21:37:40.000+02:00","140"
"2023-04-14T21:37:50.000+02:00","165"
"2023-04-14T21:38:00.000+02:00","148"
"2023-04-14T21:38:10.000+02:00","148"
"2023-04-14T21:38:20.000+02:00","147"
"2023-04-14T21:38:30.000+02:00","146"
"2023-04-14T21:38:40.000+02:00","146"
"2023-04-14T21:38:50.000+02:00","150"
"2023-04-14T21:39:00.000+02:00","151"
"2023-04-14T21:39:10.000+02:00","156"
"2023-04-14T21:39:20.000+02:00","151"
"2023-04-14T21:39:30.000+02:00","132"
"2023-04-14T21:39:40.000+02:00","161"
"2023-04-14T21:39:50.000+02:00","152"
"2023-04-14T21:40:00.000+02:00","157"
"2023-04-14T21:40:10.000+02:00","150"
"2023-04-14T21:40:20.000+02:00","149"
"2023-04-14T21:40:30.000+02:00","137"
"2023-04-14T21:40:40.000+02:00","168"
"2023-04-14T21:40:50.000+02:00","152"
"2023-04-14T21:41:00.000+02:00","162"
"2023-04-14T21:41:10.000+02:00","148"
"2023-04-14T21:41:20.000+02:00","154"
"2023-04-14T21:41:30.000+02:00","158"
"2023-04-14T21:41:40.000+02:00","149"
"2023-04-14T21:41:50.000+02:00","147"
"2023-04-14T21:42:00.000+02:00","150"
"2023-04-14T21:42:10.000+02:00","147"
"2023-04-14T21:42:20.000+02:00","151"
"2023-04-14T21:42:30.000+02:00","147"
"2023-04-14T21:42:40.000+02:00","148"
"2023-04-14T21:42:50.000+02:00","154"
"2023-04-14T21:43:00.000+02:00","170"
"2023-04-14T21:43:10.000+02:00","156"
"2023-04-14T21:43:20.000+02:00","152"
"2023-04-14T21:43:30.000+02:00","150"
"2023-04-14T21:43:40.000+02:00","148"
"2023-04-14T21:43:50.000+02:00","150"
"2023-04-14T21:44:00.000+02:00","163"
"2023-04-14T21:44:10.000+02:00","136"
"2023-04-14T21:44:20.000+02:00","150"
"2023-04-14T21:44:30.000+02:00","152"
"2023-04-14T21:44:40.000+02:00","154"
"2023-04-14T21:44:50.000+02:00","151"
"2023-04-14T21:45:00.000+02:00","150"
"2023-04-14T21:45:10.000+02:00","157"
"2023-04-14T21:45:20.000+02:00","150"
"2023-04-14T21:45:30.000+02:00","153"
"2023-04-14T21:45:40.000+02:00","151"
"2023-04-14T21:45:50.000+02:00","151"
"2023-04-14T21:46:00.000+02:00","154"
"2023-04-14T21:46:10.000+02:00","148"
"2023-04-14T21:46:20.000+02:00","154"
"2023-04-14T21:46:30.000+02:00","146"
"2023-04-14T21:46:40.000+02:00","148"
"2023-04-14T21:46:50.000+02:00","147"
"2023-04-14T21:47:00.000+02:00","148"
"2023-04-14T21:47:10.000+02:00","152"
"2023-04-14T21:47:20.000+02:00","149"
"2023-04-14T21:47:30.000+02:00","150"
"2023-04-14T21:47:40.000+02:00","153"
"2023-04-14T21:47:50.000+02:00","153"
"2023-04-14T21:48:00.000+02:00","143"
"2023-04-14T21:48:10.000+02:00","150"
"2023-04-14T21:48:20.000+02:00","154"
"2023-04-14T21:48:30.000+02:00","156"
"2023-04-14T21:48:40.000+02:00","149"
"2023-04-14T21:48:50.000+02:00","147"
"2023-04-14T21:49:00.000+02:00","147"
"2023-04-14T21:49:10.000+02:00","154"
"2023-04-14T21:49:20.000+02:00","147"
"2023-04-14T21:49:30.000+02:00","151"
"2023-04-14T21:49:40.000+02:00","151"
"2023-04-14T21:49:50.000+02:00","151"
"2023-04-14T21:50:00.000+02:00","155"
"2023-04-14T21:50:10.000+02:00","152"
"2023-04-14T21:50:20.000+02:00","151"
"2023-04-14T21:50:30.000+02:00","149"
"2023-04-14T21:50:40.000+02:00","148"
"2023-04-14T21:50:50.000+02:00","150"
"2023-04-14T21:51:00.000+02:00","155"
"2023-04-14T21:51:10.000+02:00","152"
"2023-04-14T21:51:20.000+02:00","155"
"2023-04-14T21:51:30.000+02:00","148"
"2023-04-14T21:51:40.000+02:00","148"
"2023-04-14T21:51:50.000+02:00","147"
"2023-04-14T21:52:00.000+02:00","147"
"2023-04-14T21:52:10.000+02:00","151"
"2023-04-14T21:52:20.000+02:00","158"
"2023-04-14T21:52:30.000+02:00","153"
"2023-04-14T21:52:40.000+02:00","153"
"2023-04-14T21:52:50.000+02:00","153"
"2023-04-14T21:53:00.000+02:00","149"
"2023-04-14T21:53:10.000+02:00","149"
"2023-04-14T21:53:20.000+02:00","154"
"2023-04-14T21:53:30.000+02:00","157"
"2023-04-14T21:53:40.000+02:00","148"
"2023-04-14T21:53:50.000+02:00","150"
"2023-04-14T21:54:00.000+02:00","157"
"2023-04-14T21:54:10.000+02:00","164"
"2023-04-14T21:54:20.000+02:00","159"
"2023-04-14T21:54:30.000+02:00","154"
"2023-04-14T21:54:40.000+02:00","154"
"2023-04-14T21:54:50.000+02:00","159"
"2023-04-14T21:55:00.000+02:00","150"
"2023-04-14T21:55:10.000+02:00","150"
"2023-04-14T21:55:20.000+02:00","150"
"2023-04-14T21:55:30.000+02:00","148"
"2023-04-14T21:55:40.000+02:00","152"
"2023-04-14T21:55:50.000+02:00","157"
"2023-04-14T21:56:00.000+02:00","156"
"2023-04-14T21:56:10.000+02:00","157"
"2023-04-14T21:56:20.000+02:00","159"
"2023-04-14T21:56:30.000+02:00","146"
"2023-04-14T21:56:40.000+02:00","152"
"2023-04-14T21:56:50.000+02:00","146"
"2023-04-14T21:57:00.000+02:00","150"
"2023-04-14T21:57:10.000+02:00","156"
"2023-04-14T21:57:20.000+02:00","149"
"2023-04-14T21:57:30.000+02:00","148"
"2023-04-14T21:57:40.000+02:00","145"
"2023-04-14T21:57:50.000+02:00","146"
"2023-04-14T21:58:00.000+02:00","147"
"2023-04-14T21:58:10.000+02:00","171"
"2023-04-14T21:58:20.000+02:00","151"
"2023-04-14T21:58:30.000+02:00","146"
"2023-04-14T21:58:40.000+02:00","173"
"2023-04-14T21:58:50.000+02:00","168"
"2023-04-14T21:59:00.000+02:00","178"
"2023-04-14T21:59:10.000+02:00","174"
"2023-04-14T21:59:20.000+02:00","173"
"2023-04-14T21:59:30.000+02:00","171"
"2023-04-14T21:59:40.000+02:00","178"
"2023-04-14T21:59:50.000+02:00","172"
"2023-04-14T22:00:00.000+02:00","172"
"2023-04-14T22:00:10.000+02:00","170"
"2023-04-14T22:00:20.000+02:00","167"
"2023-04-14T22:00:30.000+02:00","176"
"2023-04-14T22:00:40.000+02:00","165"
"2023-04-14T22:00:50.000+02:00","172"
"2023-04-14T22:01:00.000+02:00","179"
"2023-04-14T22:01:10.000+02:00","185"
"2023-04-14T22:01:20.000+02:00","181"
"2023-04-14T22:01:30.000+02:00","182"
"2023-04-14T22:01:40.000+02:00","179"
"2023-04-14T22:01:50.000+02:00","177"
"2023-04-14T22:02:00.000+02:00","185"
"2023-04-14T22:02:10.000+02:00","175"
"2023-04-14T22:02:20.000+02:00","185"
"2023-04-14T22:02:30.000+02:00","176"
"2023-04-14T22:02:40.000+02:00","174"
"2023-04-14T22:02:50.000+02:00","174"
"2023-04-14T22:03:00.000+02:00","174"
"2023-04-14T22:03:10.000+02:00","176"
"2023-04-14T22:03:20.000+02:00","177"
"2023-04-14T22:03:30.000+02:00","177"
"2023-04-14T22:03:40.000+02:00","178"
"2023-04-14T22:03:50.000+02:00","175"
"2023-04-14T22:04:00.000+02:00","179"
"2023-04-14T22:04:10.000+02:00","176"
"2023-04-14T22:04:20.000+02:00","178"
"2023-04-14T22:04:30.000+02:00","183"
"2023-04-14T22:04:40.000+02:00","177"
"2023-04-14T22:04:50.000+02:00","179"
"2023-04-14T22:05:00.000+02:00","176"
"2023-04-14T22:05:10.000+02:00","178"
"2023-04-14T22:05:20.000+02:00","177"
"2023-04-14T22:05:30.000+02:00","176"
"2023-04-14T22:05:40.000+02:00","175"
"2023-04-14T22:05:50.000+02:00","180"
"2023-04-14T22:06:00.000+02:00","181"
"2023-04-14T22:06:10.000+02:00","181"
"2023-04-14T22:06:20.000+02:00","187"
"2023-04-14T22:06:30.000+02:00","192"
"2023-04-14T22:06:40.000+02:00","164"
"2023-04-14T22:06:50.000+02:00","183"
"2023-04-14T22:07:00.000+02:00","188"
"2023-04-14T22:07:10.000+02:00","166"
"2023-04-14T22:07:20.000+02:00","161"
"2023-04-14T22:07:30.000+02:00","166"
"2023-04-14T22:07:40.000+02:00","152"
"2023-04-14T22:07:50.000+02:00","263"
"2023-04-14T22:08:00.000+02:00","161"
"2023-04-14T22:08:10.000+02:00","171"
"2023-04-14T22:08:20.000+02:00","160"
"2023-04-14T22:08:30.000+02:00","182"
"2023-04-14T22:08:40.000+02:00","159"
"2023-04-14T22:08:50.000+02:00","153"
"2023-04-14T22:09:00.000+02:00","199"
"2023-04-14T22:09:10.000+02:00","194"
"2023-04-14T22:09:20.000+02:00","202"
"2023-04-14T22:09:30.000+02:00","172"
"2023-04-14T22:09:40.000+02:00","181"
"2023-04-14T22:09:50.000+02:00","167"
"2023-04-14T22:10:00.000+02:00","166"
"2023-04-14T22:10:10.000+02:00","173"
"2023-04-14T22:10:20.000+02:00","176"
"2023-04-14T22:10:30.000+02:00","182"
"2023-04-14T22:10:40.000+02:00","181"
"2023-04-14T22:10:50.000+02:00","165"
"2023-04-14T22:11:00.000+02:00","165"
"2023-04-14T22:11:10.000+02:00","168"
"2023-04-14T22:11:20.000+02:00","171"
"2023-04-14T22:11:30.000+02:00","170"
"2023-04-14T22:11:40.000+02:00","156"
"2023-04-14T22:11:50.000+02:00","170"
"2023-04-14T22:12:00.000+02:00","168"
"2023-04-14T22:12:10.000+02:00","165"
"2023-04-14T22:12:20.000+02:00","169"
"2023-04-14T22:12:30.000+02:00","175"
"2023-04-14T22:12:40.000+02:00","182"
"2023-04-14T22:12:50.000+02:00","168"
"2023-04-14T22:13:00.000+02:00","166"
"2023-04-14T22:13:10.000+02:00","171"
"2023-04-14T22:13:20.000+02:00","176"
"2023-04-14T22:13:30.000+02:00","185"
"2023-04-14T22:13:40.000+02:00","178"
"2023-04-14T22:13:50.000+02:00","182"
"2023-04-14T22:14:00.000+02:00","166"
"2023-04-14T22:14:10.000+02:00","161"
"2023-04-14T22:14:20.000+02:00","158"
"2023-04-14T22:14:30.000+02:00","162"
"2023-04-14T22:14:40.000+02:00","175"
"2023-04-14T22:14:50.000+02:00","172"
"2023-04-14T22:15:00.000+02:00","168"
"2023-04-14T22:15:10.000+02:00","174"
"2023-04-14T22:15:20.000+02:00","207"
"2023-04-14T22:15:30.000+02:00","176"
"2023-04-14T22:15:40.000+02:00","177"
"2023-04-14T22:15:50.000+02:00","146"
"2023-04-14T22:16:00.000+02:00","169"
"2023-04-14T22:16:10.000+02:00","200"
"2023-04-14T22:16:20.000+02:00","136"
"2023-04-14T22:16:30.000+02:00","143"
"2023-04-14T22:16:40.000+02:00","137"
"2023-04-14T22:16:50.000+02:00","175"
"2023-04-14T22:17:00.000+02:00","169"
"2023-04-14T22:17:10.000+02:00","157"
"2023-04-14T22:17:20.000+02:00","158"
"2023-04-14T22:17:30.000+02:00","131"
"2023-04-14T22:17:40.000+02:00","165"
"2023-04-14T22:17:50.000+02:00","163"
"2023-04-14T22:18:00.000+02:00","156"
"2023-04-14T22:18:10.000+02:00","174"
"2023-04-14T22:18:20.000+02:00","168"
"2023-04-14T22:18:30.000+02:00","162"
"2023-04-14T22:18:40.000+02:00","159"
"2023-04-14T22:18:50.000+02:00","149"
"2023-04-14T22:19:00.000+02:00","141"
"2023-04-14T22:19:10.000+02:00","153"
"2023-04-14T22:19:20.000+02:00","155"
"2023-04-14T22:19:30.000+02:00","151"
"2023-04-14T22:19:40.000+02:00","158"
"2023-04-14T22:19:50.000+02:00","159"
"2023-04-14T22:20:00.000+02:00","164"
"2023-04-14T22:20:10.000+02:00","157"
"2023-04-14T22:20:20.000+02:00","157"
"2023-04-14T22:20:30.000+02:00","161"
"2023-04-14T22:20:40.000+02:00","159"
"2023-04-14T22:20:50.000+02:00","170"
"2023-04-14T22:21:00.000+02:00","200"
"2023-04-14T22:21:10.000+02:00","175"
"2023-04-14T22:21:20.000+02:00","162"
"2023-04-14T22:21:30.000+02:00","152"
"2023-04-14T22:21:40.000+02:00","148"
"2023-04-14T22:21:50.000+02:00","145"
"2023-04-14T22:22:00.000+02:00","163"
"2023-04-14T22:22:10.000+02:00","149"
"2023-04-14T22:22:20.000+02:00","162"
"2023-04-14T22:22:30.000+02:00","182"
